index,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
1781,0,25,0,0,0,0,2,1,1557,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,0,5,0,0,0,legitimate
1782,0,43,0,0,0,1,3,1,330,0,0,1,,,0.0,0,0,0,0,0,0,0,0,5513,0,0,0,1,0,2,phishing
1783,0,45,0,0,0,0,2,1,108,0,0,1,Phishing,Phishing,0.0,0,0,0,0,0,0,0,0,257,0,0,2,1,3,0,legitimate
1784,0,43,0,0,0,1,1,1,194,1,0,1,,,80.0,0,0,0,0,0,0,0,0,536,0,0,3,1,12,0,phishing
1785,0,133,1,0,0,1,2,0,381,1,0,0,,Suspicious,7.692307692000001,0,0,0,1,0,0,0,0,8019,0,0,4,0,26,0,phishing
1786,0,43,0,0,0,0,2,1,1418,1,0,1,Legitimate,Legitimate,88.88888889,0,0,0,1,0,0,0,0,5886,0,184,6,0,223,0,legitimate
1787,0,83,0,0,0,0,2,0,16,1,0,0,Legitimate,Legitimate,57.14285714,0,0,0,0,0,0,0,0,6559,0,18688,4,0,148,0,legitimate
1788,1,58,0,0,0,0,2,0,63,1,0,0,Phishing,Legitimate,20.0,0,0,0,0,0,0,0,0,5051,0,283,7,0,60,0,legitimate
1789,0,27,0,0,0,1,2,0,169,0,0,0,,,0.0,0,0,0,0,0,0,0,0,561,0,0,2,1,0,0,phishing
1790,0,53,0,0,0,1,2,1,350,0,0,1,,,0.0,0,0,0,0,0,0,0,0,4397,0,0,2,1,0,0,phishing
1791,1,71,0,0,0,0,2,1,0,0,0,1,,,0.0,0,0,0,1,0,0,0,0,4376,0,0,1,1,0,0,phishing
1792,0,50,0,0,0,0,2,1,1339,0,0,1,,,100.0,0,0,0,1,0,0,0,0,2314,0,0,0,1,23,0,phishing
1793,0,40,0,0,0,0,2,1,166,0,0,1,,,66.66666667,0,0,0,0,0,0,0,0,4217,0,819386,5,1,63,0,legitimate
1794,0,52,0,0,0,0,3,1,1430,1,0,1,,,66.66666667,0,0,0,2,0,0,0,0,8986,0,3248,6,1,70,0,legitimate
1795,1,81,0,0,0,0,3,1,0,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,phishing
1796,0,87,0,1,0,0,3,0,110,1,0,0,,,66.66666667,0,0,0,0,0,0,0,0,255,0,0,0,1,38,0,phishing
1797,0,60,0,0,0,0,3,1,617,1,0,1,,,30.95238095,0,0,0,1,0,0,0,0,8148,0,12761,6,0,188,0,legitimate
1798,0,43,0,0,0,0,3,1,123,0,0,1,,,100.0,0,0,0,1,0,0,0,0,1337,0,20989,6,1,8,0,phishing
1799,0,31,1,0,0,0,2,0,360,1,0,0,,,0.0,0,0,0,0,0,0,0,0,7309,0,0,5,0,23,0,phishing
1800,0,27,0,0,0,0,2,1,288,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,3102591,2,0,0,0,legitimate
1801,0,49,0,0,0,0,2,1,217,1,0,1,,,33.33333333,0,0,0,0,0,0,0,0,1975,0,0,0,1,6,0,phishing
1802,0,57,0,0,0,0,2,1,2506,1,0,1,Phishing,Suspicious,64.28571429,0,0,0,1,0,0,0,0,6259,0,683,6,0,209,0,legitimate
1803,0,82,1,0,0,0,3,1,184,1,0,1,,,22.22222222,0,0,0,0,0,0,0,0,5660,0,891,6,1,25,0,phishing
1804,1,127,0,0,0,1,3,0,25,0,0,0,,,100.0,0,0,0,1,0,0,0,0,3993,0,5707171,0,1,51,0,phishing
1805,0,23,0,0,0,0,2,0,188,1,0,0,Phishing,,84.61538462,0,0,0,0,0,0,0,0,8212,0,2216,7,0,160,0,legitimate
1806,0,50,0,0,0,0,3,0,3481,1,0,0,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,8046,0,2603,6,0,65,0,legitimate
1807,0,31,0,0,0,0,2,0,234,1,0,0,Suspicious,Legitimate,41.66666667,0,0,0,0,0,0,0,0,4148,0,604851,2,0,471,0,legitimate
1808,0,71,1,1,0,0,3,0,217,1,0,0,,,0.0,0,0,0,0,0,0,0,0,5626,0,0,5,1,21,0,phishing
1809,0,26,1,0,0,0,1,1,294,0,0,1,,,0.0,0,0,0,0,0,0,0,0,4454,0,0,1,1,0,0,phishing
1810,0,25,0,0,0,0,2,1,318,0,0,1,,,100.0,0,0,0,0,0,0,0,0,-1,0,0,2,1,80,0,phishing
1811,0,70,0,0,0,0,2,1,121,1,0,1,Phishing,Legitimate,42.85714286,0,0,0,1,0,0,0,0,4627,0,1838,6,0,58,0,legitimate
1812,0,61,0,0,0,0,2,0,101,1,0,0,,,0.0,0,0,0,0,0,0,0,0,6474,0,0,10,0,13,0,legitimate
1813,0,46,0,0,0,0,2,1,86,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,phishing
1814,0,89,0,0,0,0,3,1,277,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,2280,0,333733,3,1,0,0,phishing
1815,0,30,0,0,0,0,2,0,50,1,0,0,Phishing,Legitimate,61.53846154,0,0,0,0,0,0,0,0,2871,0,4772904,3,0,188,0,legitimate
1816,0,41,0,0,0,1,2,1,107,1,0,1,Legitimate,Legitimate,81.81818182,0,0,0,1,0,0,0,0,6832,1,7474926,0,1,103,0,phishing
1817,0,32,0,0,0,0,2,1,0,1,0,1,Phishing,Legitimate,0.0,0,0,0,2,0,0,0,0,-1,0,0,4,0,97,0,legitimate
1818,0,50,0,0,0,0,3,1,324,0,0,1,,,0.0,0,0,0,0,0,0,0,0,1868,0,2161928,2,1,0,0,phishing
1819,0,52,0,0,0,0,2,1,0,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,5670,0,0,0,1,0,0,phishing
1820,0,35,0,0,0,0,3,1,0,0,1,1,,,100.0,0,0,1,1,0,0,0,0,-1,1,0,0,1,18,2,phishing
1821,1,77,0,0,0,0,1,1,87,0,0,1,,,100.0,0,0,0,1,0,0,0,0,5756,0,0,2,1,30,0,phishing
1822,0,64,0,0,0,0,2,1,218,0,0,1,,,100.0,0,0,0,0,0,0,0,0,7452,0,0,1,1,1,0,phishing
1823,0,24,0,0,0,0,2,0,0,1,0,0,Legitimate,Legitimate,11.76470588,0,0,0,0,0,0,0,0,-1,0,1544050,4,0,278,0,legitimate
1824,1,256,0,0,0,1,2,0,352,1,0,0,,,2.040816327,0,0,0,0,0,0,0,0,1109,0,0,0,1,97,0,phishing
1825,1,234,0,0,0,0,3,1,178,0,0,1,,,100.0,0,0,0,0,0,0,0,0,918,0,0,0,1,25,0,phishing
1826,0,67,1,0,0,0,3,1,70,0,0,1,Legitimate,Legitimate,66.66666667,0,0,0,0,0,0,0,0,5044,0,380,5,0,176,0,legitimate
1827,0,29,0,0,0,0,3,1,138,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,5706,0,496279,4,0,20,0,phishing
1828,0,24,0,0,0,0,1,1,0,1,0,1,Legitimate,Legitimate,59.09090909,0,0,0,3,0,0,0,0,-1,0,134401,5,1,76,0,phishing
1829,0,27,0,0,0,1,2,0,170,1,0,0,,,0.0,0,0,0,0,0,0,0,0,560,0,0,2,1,4,0,phishing
1830,0,28,0,0,0,0,3,1,-1,0,0,1,Phishing,Phishing,0.0,0,0,0,0,0,0,0,0,-1,0,800765,2,1,1,0,phishing
1831,0,64,0,0,0,1,2,0,1406,1,0,0,Legitimate,Legitimate,33.33333333,0,0,0,0,0,0,0,0,6995,0,102767,4,0,16,0,legitimate
1832,0,49,0,0,0,0,3,1,294,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,phishing
1833,1,77,0,0,0,0,1,1,76,0,0,1,,,100.0,0,0,0,1,0,0,0,0,5767,0,0,2,1,30,0,phishing
1834,1,117,0,0,0,0,3,1,15,0,0,1,,,100.0,0,0,0,1,0,0,0,0,4003,0,5816617,0,1,4,0,phishing
1835,0,65,0,0,0,0,2,0,984,1,0,0,Phishing,Legitimate,58.82352941,0,0,0,0,0,0,0,0,5224,0,137,8,0,197,0,legitimate
1836,0,25,0,0,0,0,2,0,139,0,0,0,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,8261,0,340918,4,0,7,0,legitimate
1837,1,101,0,0,0,0,1,1,245,0,0,1,,,100.0,0,0,0,2,0,0,0,0,5963,0,0,0,1,1,0,phishing
1838,0,45,0,0,0,0,2,1,335,0,0,1,Phishing,Phishing,66.66666667,0,0,0,0,0,0,0,0,5143,0,45546,5,0,87,0,legitimate
1839,0,20,0,0,0,0,2,0,221,1,0,0,Phishing,Legitimate,85.96491228,0,0,0,0,0,0,0,0,-1,0,492590,5,0,379,0,legitimate
1840,0,35,0,0,0,1,2,1,250,1,0,1,Legitimate,Legitimate,91.66666667,0,0,0,1,0,0,0,0,5594,0,0,2,1,51,0,legitimate
1841,0,25,0,0,0,0,2,1,971,1,0,1,Phishing,Suspicious,21.62162162,0,0,0,1,0,0,0,0,11083,0,3822,6,0,199,0,legitimate
1842,0,54,0,0,0,0,3,1,349,0,0,1,Phishing,Legitimate,90.90909091,0,0,0,1,0,0,0,0,8051,0,1593,5,0,140,0,legitimate
1843,0,46,0,0,0,0,3,0,330,0,0,0,,,100.0,0,0,0,0,0,0,0,0,6244,0,25469,4,0,152,0,legitimate
1844,0,51,0,0,0,0,2,1,0,1,0,1,Legitimate,Suspicious,92.30769231,0,0,0,1,0,0,0,0,-1,0,18753,6,0,253,0,legitimate
1845,0,41,0,0,0,0,2,0,81,0,0,0,,,100.0,0,0,0,1,0,0,0,0,285,0,0,0,1,4,0,phishing
1846,0,26,0,0,0,0,2,0,0,1,0,0,,,8.0,0,0,0,2,0,0,0,0,-1,0,405005,4,0,133,0,legitimate
1847,0,49,0,0,0,0,2,1,212,1,0,1,Legitimate,Legitimate,57.14285714,0,0,0,0,0,0,0,0,2344,0,233673,2,1,53,0,legitimate
1848,0,48,0,0,0,0,2,0,199,1,0,0,,,0.0,0,0,0,0,0,0,0,0,4184,0,635867,3,0,35,0,phishing
1849,0,23,0,0,0,0,1,0,0,0,0,0,,,91.66666667,0,0,0,1,0,0,0,0,920,0,11781,6,1,57,0,phishing
1850,0,29,0,0,0,0,2,1,250,1,0,1,Legitimate,Legitimate,81.81818182,0,0,0,1,0,0,0,0,7055,1,2779826,0,1,103,0,phishing
1851,0,33,0,0,0,0,2,1,109,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,-1,0,0,1,1,23,0,phishing
1852,0,49,1,0,0,0,3,0,217,1,0,0,,,0.0,0,0,0,0,0,0,0,0,5627,0,0,5,1,22,0,phishing
1853,0,35,0,0,0,0,1,1,3085,1,0,1,,,55.55555556,0,0,0,1,0,0,0,0,7507,0,1798,5,0,39,0,legitimate
1854,0,38,0,0,0,0,3,0,450,0,0,0,,,96.15384615,0,0,0,4,0,0,0,0,8315,0,645,5,1,257,0,legitimate
1855,0,35,0,0,0,0,3,1,0,1,0,1,,,95.34883721,0,0,0,0,0,0,0,0,-1,0,6084457,1,0,206,0,legitimate
1856,0,44,0,0,0,0,3,1,123,0,0,1,Legitimate,Legitimate,100.0,0,0,0,1,0,0,0,0,1337,0,20989,6,0,8,0,phishing
1857,0,40,0,0,0,0,2,1,990,1,0,1,Legitimate,Legitimate,92.85714286,0,0,0,1,0,0,0,0,4488,0,2880,5,0,96,0,legitimate
1858,0,39,0,0,0,0,2,1,121,0,0,1,,,100.0,0,0,0,0,0,0,0,0,244,0,0,1,0,7,0,phishing
1859,0,133,0,1,0,0,3,1,681,1,0,1,,,33.33333333,0,0,0,0,0,0,0,0,4045,0,0,0,1,19,0,phishing
1860,0,96,0,0,0,0,3,0,603,1,0,0,,,70.96774194,0,0,0,0,0,0,0,0,5240,0,19067,5,0,128,0,legitimate
1861,1,77,0,0,0,0,1,1,76,0,0,1,,,100.0,0,0,0,1,0,0,0,0,5767,0,0,2,1,30,0,phishing
1862,0,43,0,0,0,0,2,1,302,0,0,1,,,0.0,0,0,0,1,0,0,0,0,7733,0,3779,4,1,0,0,phishing
1863,0,77,0,0,0,0,2,0,280,1,0,0,,,63.63636364,0,0,0,0,0,0,0,0,7217,0,205950,5,0,159,0,legitimate
1864,0,82,0,0,0,0,1,0,165,0,0,0,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,8235,0,6902,5,0,220,0,legitimate
1865,1,114,0,0,0,1,3,1,257,1,0,1,Legitimate,Legitimate,40.0,0,0,0,2,0,0,0,0,2299,0,0,2,1,22,0,phishing
1866,1,84,0,0,0,0,3,1,201,0,0,1,,,0.0,0,0,0,0,0,0,0,0,3452,0,3893420,2,1,0,0,legitimate
1867,0,46,0,0,0,0,2,1,0,0,0,1,,,100.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,20,0,phishing
1868,0,18,0,0,0,0,2,1,1196,0,0,1,,,91.30434783,0,0,0,0,0,0,0,0,-1,0,0,4,0,146,0,legitimate
1869,0,38,1,0,0,0,2,1,372,1,0,1,Phishing,Legitimate,0.0,0,0,0,0,0,0,0,0,7297,0,0,5,0,112,0,legitimate
1870,0,92,1,0,0,0,3,0,2890,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,7337,0,52443,5,0,32,0,legitimate
1871,1,360,0,0,0,0,3,1,95,0,0,1,,,0.0,0,0,0,1,0,0,0,0,6114,0,6765657,2,1,1,0,phishing
1872,0,47,0,0,0,0,3,1,644,1,0,1,,,15.78947368,0,0,0,0,0,0,0,0,1546,0,4669,2,1,203,0,phishing
1873,0,29,0,0,0,1,1,1,158,1,0,1,,,40.0,0,0,0,1,0,0,0,0,7949,0,0,2,1,35,0,legitimate
1874,0,81,0,0,0,1,2,1,372,0,0,1,Legitimate,Legitimate,91.66666667,0,0,0,0,0,0,0,0,-1,0,1272421,3,0,33,1,legitimate
1875,0,22,0,0,0,0,2,1,168,0,0,1,Legitimate,Legitimate,88.88888889,0,0,0,0,0,0,0,0,-1,0,85514,5,0,27,0,legitimate
1876,0,41,0,0,0,0,2,1,340,0,0,1,,,0.0,0,0,0,0,0,0,0,0,2581,0,3704884,4,1,0,0,phishing
1877,0,39,0,0,0,1,3,1,334,0,0,1,,,100.0,0,0,0,0,0,0,0,0,30,0,0,0,1,65,0,phishing
1878,0,29,0,0,0,0,2,0,202,0,0,0,Phishing,Legitimate,100.0,0,0,0,1,0,0,0,0,1258,0,0,3,0,631,0,legitimate
1879,0,83,0,0,0,1,3,1,0,0,0,1,,,0.0,0,0,0,0,0,0,0,0,11272,0,53341,5,1,0,0,legitimate
1880,0,29,0,0,0,0,2,1,16,1,0,1,Legitimate,Legitimate,12.5,0,0,0,0,0,0,0,0,1445,0,3516394,2,0,745,0,legitimate
1881,0,35,0,0,0,0,2,0,533,1,0,0,Suspicious,Legitimate,23.07692308,0,0,0,0,0,0,0,0,3119,0,77072,4,0,84,0,legitimate
1882,0,42,0,0,0,0,2,1,123,0,0,1,Legitimate,Legitimate,100.0,0,0,1,1,0,0,0,0,1337,0,20989,6,1,8,0,phishing
1883,0,34,1,0,0,0,2,1,371,1,0,1,,,0.0,0,0,0,0,0,0,0,0,7298,0,3086914,5,0,204,0,legitimate
1884,0,20,0,0,0,0,2,1,111,0,0,1,Legitimate,Legitimate,91.66666667,0,0,0,1,0,0,0,0,984,0,1232956,2,0,58,0,phishing
1885,1,75,0,0,0,0,2,1,136,0,0,1,,,100.0,0,0,0,0,0,0,0,0,1690,0,5546683,2,1,11,0,phishing
1886,0,42,0,0,0,1,2,1,108,1,0,1,,,81.81818182,0,0,0,1,0,0,0,0,6831,1,1605716,0,1,103,0,phishing
1887,0,27,0,0,0,0,2,1,191,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,6018,0,566864,3,0,175,0,legitimate
1888,0,33,0,0,0,0,2,0,2430,1,0,0,,,0.0,0,0,1,0,0,0,0,0,1953,0,4365,3,1,8,0,phishing
1889,1,82,0,0,0,0,2,0,344,1,1,0,,,28.57142857,0,0,0,0,0,0,0,0,1117,0,887451,2,1,32,0,phishing
1890,0,60,0,0,0,0,2,1,2226,1,0,1,,,10.0,0,0,0,1,0,0,0,0,5809,0,228,7,0,168,0,legitimate
1891,0,55,1,0,0,0,3,1,218,0,0,1,,,50.0,0,0,0,0,0,0,0,0,5626,0,2278575,5,1,18,0,phishing
1892,0,55,0,0,0,0,3,1,338,0,0,1,Legitimate,Suspicious,80.0,0,0,0,2,0,0,0,0,6566,0,63052,5,1,60,0,legitimate
1893,0,25,1,0,0,0,1,1,359,1,0,1,,,75.0,0,0,0,0,0,0,0,0,371,0,0,0,0,15,0,phishing
1894,0,52,0,0,0,0,1,0,264,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,5215,0,0,4,0,26,0,legitimate
1895,0,29,1,0,0,0,2,1,374,1,0,1,,,0.0,0,0,0,1,0,0,0,0,7295,0,0,5,1,14,0,phishing
1896,0,41,1,0,0,0,2,0,374,1,0,0,,,0.0,0,0,0,0,0,0,0,0,7295,0,0,5,1,14,0,phishing
1897,0,46,1,0,0,0,3,1,230,1,0,1,,,0.0,0,0,0,0,0,0,0,0,5614,0,0,5,1,21,0,phishing
1898,0,51,0,0,0,0,2,0,902,0,0,0,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,7133,0,12,7,0,180,0,legitimate
1899,0,44,1,0,0,0,3,1,0,0,0,1,,,0.0,0,0,0,1,0,0,0,0,-1,0,6693123,0,1,3,0,phishing
1900,0,23,0,0,0,0,2,0,15,1,0,0,,,97.36842105,0,0,0,0,0,0,0,0,-1,0,5338415,2,0,417,0,phishing
1901,0,28,0,0,0,0,1,1,520,1,0,1,,,50.0,0,0,0,1,0,0,0,0,-1,0,9707033,0,1,21,0,phishing
1902,0,32,0,0,0,0,2,1,86,1,0,1,,,18.18181818,0,0,0,1,0,0,0,0,2835,0,0,2,1,22,0,phishing
1903,0,26,0,0,0,0,2,0,0,1,0,0,Legitimate,Legitimate,33.33333333,0,0,0,0,0,0,0,0,-1,0,154374,4,0,35,0,legitimate
1904,1,236,0,0,0,1,2,1,239,0,0,1,,,100.0,0,0,0,0,0,0,0,0,3047,0,0,1,1,10,0,phishing
1905,0,56,0,0,0,0,2,0,490,0,0,0,,,100.0,0,0,0,0,0,0,0,0,7909,0,939,6,0,114,0,legitimate
1906,0,17,0,0,0,0,1,1,147,1,0,1,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,3141,0,0,2,0,12,0,legitimate
1907,0,41,0,0,0,1,2,0,85,0,0,0,,,100.0,0,0,0,0,0,0,0,0,2836,0,0,2,0,11,0,phishing
1908,0,35,0,0,0,0,1,0,364,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,phishing
1909,0,21,0,0,0,0,1,1,0,1,0,1,Legitimate,Legitimate,86.36363636,0,0,0,1,0,0,0,0,-1,0,0,1,0,119,0,legitimate
1910,0,61,0,0,0,0,2,0,2082,1,0,0,,,76.92307692,0,0,0,0,0,0,0,0,6318,0,8280,6,0,419,0,legitimate
1911,0,37,0,0,0,0,1,1,558,0,0,1,,,0.0,0,0,0,0,0,0,0,0,4921,0,9927134,1,1,0,0,phishing
1912,1,121,0,0,0,0,3,0,25,0,0,0,,,100.0,0,0,0,1,0,0,0,0,3993,0,5707171,0,1,51,0,phishing
1913,0,34,0,0,0,0,3,1,44,1,0,1,,,60.0,0,0,0,0,0,0,0,0,687,0,0,0,1,31,0,phishing
1914,0,37,0,0,0,0,2,0,1036,0,0,0,Legitimate,Legitimate,50.0,0,0,0,0,0,0,0,0,1154,0,2126106,3,0,13,0,phishing
1915,0,17,0,0,0,0,1,1,0,1,0,1,,,95.23809524,0,0,0,0,0,0,0,0,-1,0,0,4,0,67,0,legitimate
1916,0,33,0,0,0,1,1,0,77,0,0,0,,,100.0,0,0,0,1,0,0,0,0,289,0,0,0,1,4,0,phishing
1917,0,57,0,0,0,0,3,1,0,0,0,1,,,100.0,0,0,0,1,0,0,0,0,-1,0,141081,5,0,65,0,legitimate
1918,0,32,0,0,0,0,2,1,301,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,2169284,3,1,0,0,phishing
1919,0,238,1,0,0,1,3,1,303,1,0,1,,,50.0,0,0,0,0,0,0,0,0,62,0,0,0,1,10,0,phishing
1920,0,50,0,0,0,1,3,1,2110,0,0,1,,,75.0,0,0,0,2,0,0,0,0,-1,0,0,1,1,37,0,phishing
1921,0,128,0,1,0,1,3,1,139,1,0,1,,,50.0,0,0,0,0,0,0,0,0,4609,0,0,3,1,6,0,phishing
1922,0,71,0,0,0,1,3,0,0,1,0,0,,,12.5,0,0,0,0,0,0,0,0,-1,0,361309,4,0,324,0,legitimate
1923,0,38,0,0,0,0,3,1,277,0,0,1,Legitimate,Legitimate,66.66666667,0,0,0,1,0,0,0,0,88,0,9498326,0,1,29,2,phishing
1924,0,23,0,0,0,0,1,1,0,1,0,1,Phishing,Legitimate,4.347826087,0,0,0,1,0,0,0,0,5251,0,2417293,4,0,173,0,legitimate
1925,0,36,0,0,0,1,2,0,170,1,0,0,,,87.5,0,0,0,0,0,0,0,0,560,0,0,2,0,13,0,phishing
1926,0,55,0,0,0,0,2,1,680,1,0,1,Legitimate,Suspicious,86.66666667,0,0,0,1,0,0,0,0,6259,0,6679,6,0,279,0,legitimate
1927,0,45,0,0,0,0,1,1,183,0,0,1,,,100.0,0,0,0,0,0,0,0,0,183,0,0,0,1,3,0,legitimate
1928,0,25,0,0,0,0,2,0,219,1,0,0,Legitimate,Legitimate,92.30769231,0,0,0,0,0,0,0,0,8914,0,74155,5,0,43,0,legitimate
1929,0,27,0,0,0,1,1,0,224,1,0,0,,,0.0,0,0,0,1,0,0,0,0,2333,0,0,0,1,23,0,phishing
1930,0,49,0,0,0,0,3,0,1613,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,8248,0,51164,5,1,76,0,legitimate
1931,0,36,0,0,0,0,2,1,247,1,0,1,Legitimate,Suspicious,25.0,0,0,0,0,0,0,0,0,2675,0,611434,3,0,44,0,legitimate
1932,0,126,0,0,0,1,3,1,0,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,1344,0,0,0,1,0,0,phishing
1933,0,24,0,0,0,0,2,0,351,1,0,0,Legitimate,Legitimate,62.96296296,0,0,0,0,0,0,0,0,1109,0,5582632,2,0,308,0,legitimate
1934,0,87,0,0,0,1,2,1,316,0,0,1,,,0.0,0,0,0,0,0,0,0,0,415,0,0,0,1,0,0,phishing
1935,0,145,0,0,0,1,2,0,58,0,0,0,,,100.0,0,0,0,0,0,0,0,0,-1,0,10687767,0,1,8,0,phishing
1936,0,38,0,0,0,0,2,1,242,1,0,1,Legitimate,Legitimate,0.0,0,0,0,1,0,0,0,0,1950,0,341948,1,1,47,2,phishing
1937,0,42,0,0,0,0,3,1,494,0,0,1,Phishing,Phishing,100.0,0,0,0,1,0,0,0,0,7406,0,2195,6,0,26,0,legitimate
1938,0,23,0,0,0,0,2,0,19,0,0,0,,,100.0,0,0,0,0,0,0,0,0,711,0,2046137,2,0,22,0,phishing
1939,0,47,0,0,0,1,2,1,208,0,0,1,,,100.0,0,0,0,1,0,0,0,0,9290,0,5086,7,1,39,0,legitimate
1940,0,89,0,0,0,1,2,0,374,1,0,0,Phishing,Legitimate,80.0,0,0,0,1,0,0,0,0,6200,0,1364953,4,1,23,0,legitimate
1941,0,64,0,0,0,0,3,1,508,0,0,1,,,60.0,0,0,0,1,0,0,0,0,4606,0,0,4,1,70,0,legitimate
1942,0,89,0,0,0,1,3,1,190,0,0,1,,,100.0,0,0,0,0,0,0,0,0,175,0,0,0,1,45,0,phishing
1943,0,60,0,0,0,1,3,0,0,0,0,0,,,100.0,0,0,0,1,0,0,0,0,-1,0,0,1,1,17,0,phishing
1944,0,42,0,0,0,0,3,1,146,1,0,1,Phishing,Phishing,86.66666667,0,0,0,2,0,0,0,0,7160,0,2358,3,0,560,0,legitimate
1945,0,52,1,0,0,1,2,0,60,1,0,0,,Legitimate,71.42857143,0,0,0,0,0,0,0,0,9283,0,124,7,0,187,0,legitimate
1946,0,132,0,0,0,1,1,1,318,1,0,1,,,80.0,0,0,0,0,0,0,0,0,777,0,0,1,1,22,0,phishing
1947,0,122,0,0,0,0,3,1,215,0,0,1,Phishing,Legitimate,50.0,0,0,0,1,0,0,0,0,9282,0,2118,7,1,55,0,legitimate
1948,0,74,0,0,0,1,3,1,353,0,0,1,,,100.0,0,0,0,1,0,0,0,0,11,0,0,0,1,3,0,phishing
1949,1,28,0,0,0,0,3,1,0,0,0,1,,,0.0,0,0,1,0,0,0,0,0,-1,1,0,0,1,0,2,phishing
1950,0,81,0,1,0,0,3,0,250,0,0,0,,,0.0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,phishing
1951,0,29,0,0,0,1,2,1,0,1,0,1,Legitimate,Legitimate,0.0,0,0,0,1,0,0,0,0,-1,0,77586,1,0,47,2,phishing
1952,0,110,0,1,0,1,3,0,1258,0,0,0,,,100.0,0,0,0,1,0,0,0,0,2394,0,0,2,1,154,2,phishing
1953,0,71,0,0,0,1,2,1,250,1,0,1,,,50.0,0,0,0,0,0,0,0,0,5228,0,0,2,1,6,0,phishing
1954,0,34,0,0,0,0,2,0,587,1,0,0,Legitimate,Legitimate,90.90909091,0,0,0,0,0,0,0,0,5257,0,0,4,0,51,0,legitimate
1955,0,48,1,0,0,0,2,1,132,1,0,1,Phishing,Legitimate,47.36842105,0,0,0,1,0,0,0,0,7616,0,2190,5,0,69,0,legitimate
1956,0,45,0,0,0,0,2,0,271,0,0,0,,,50.0,0,0,0,0,0,0,0,0,5573,0,18143,5,0,6,0,legitimate
1957,0,58,0,0,0,0,3,0,1050,1,0,0,,,94.11764706,0,0,0,1,0,0,0,0,6984,0,3568,6,1,409,0,legitimate
1958,0,118,0,0,0,1,3,0,207,1,0,0,Legitimate,Phishing,23.07692308,0,0,0,0,0,0,0,0,1620,0,2363,4,1,22,0,phishing
1959,0,45,0,0,0,0,2,1,0,0,0,1,,,100.0,0,0,0,1,0,0,0,0,-1,0,0,0,1,4,0,phishing
1960,0,20,0,0,0,0,1,0,68,1,0,0,,,71.42857143,0,0,0,0,0,0,0,0,662,0,1167594,2,1,24,0,phishing
1961,0,36,0,0,0,0,2,0,344,0,0,0,,,100.0,0,0,0,0,0,0,0,0,21,0,0,0,1,14,0,phishing
1962,0,28,0,0,0,0,3,1,357,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,-2,0,0,2,1,228,0,phishing
1963,0,13,0,0,0,0,1,1,408,1,0,1,,Legitimate,75.0,0,0,0,0,0,0,0,0,-1,0,676515,2,0,13,0,legitimate
1964,0,46,0,0,0,0,2,0,1236,1,0,0,,,11.11111111,0,0,0,0,0,0,0,0,6434,0,325,7,0,484,0,legitimate
1965,0,64,0,0,0,0,1,1,53,1,0,1,Legitimate,,52.42718447,0,0,0,1,0,0,0,0,8712,0,1811,7,0,187,0,legitimate
1966,1,126,0,0,0,1,3,0,25,0,0,0,,,100.0,0,0,0,0,0,0,0,0,3993,0,5707171,0,1,51,0,phishing
1967,0,28,0,0,0,0,2,0,2307,1,0,0,,,93.10344828,0,0,0,0,0,0,0,0,4632,0,38677,3,0,108,0,legitimate
